3494	Allen	Benjamin	70	MpQ4SGzO7GE	455	471	You know, it seems to me that, that you, every time the city wanted to shut down a particular potential, provider. They would have to write a letter to Airbnb and ask them to take that person off of the off, off of the portal.
3495	Chau	Ed	116	vXz2QoNROUo	818	843	Good job, thank you very much. Now, if there are no further questions, I'd like to thank the two ladies. You're welcome to stay at the desk if you so desire, while I invite the next speaker to come on up. The next speaker is Mr. Mark Stivers, who is the executive director of the California Tax Credit Allocation Committee, CTCAC for short. Mr. Stivers, any time you are ready you may proceed.
3496	Dababneh	Matthew	50	GYqLytCM9KA	356	373	The exchange and storage companies that lost these funds no insurance or other protections to back up these losses for consumers. Today, if you lose money in an insured financial institution you are covered by some basic protections, such as $250,000 and FDIC insurance. If you use a money transmission service, a licensed entity must have sufficient capital to cover any potential losses on the money being transferred.
3497	Alejo	Luis	9	yLYXPq0fwvY	1585	1598	Thank you, Mr. Chairman and members. First of all, we came to Sacramento to help solve problems. This is one of those bills that's been deliberated on for many years. We took this on to hopefully solve this problem once and for all.
3498	Hernandez	Ed	103	mkixEOc2Tj4	22	37	And a total of nine minutes, so there's three minutes per individual, after that we're going to take only name only support, and or oppose. I did make an exception for special order number one, but we will be going with the three and three. Senator Leno, please proceed, thank you.
3499	Hernandez	Ed	103	o6dY6yB1_H8	2489	2505	But I think that this is an opportunity for us in the Senate to kind of shape what we want and how we want to see this. Whether it's another one-year extension or not, the time has come. And obviously the administration definitely wants to stop the reauthorization of it.
3500	Alejo	Luis	9	HZaArTsCL5U	1478	1511	Specifically, I want to recognize Philip Veracruz  for his efforts across the world because after he retired from the UFW, Philip became the international face for democracy in the Philippines. He was a spokesman for democracy, civil rights, and anti-racism.
3501	De Leon	Kevin	102	NPktHkkmjlQ	241	259	this policy that helped create the policy debate here in Sacramento. So I want to give you a special recognition that is well deserved for carrying a heavy load last year. With that, obviously we have the supporters in favor of the measure, as well as I believe we'll have tweeners or folks that are neutral. With that, Mr. Chair, I simply ask for an aye vote.
3502	Allen	Benjamin	70	u0-ac-4sGAg	550	570	This addresses both the gap in regulatory authority and also clearly insures that California's regulatory program is in line with federal protections. So when the department first issued its environmental impact report on suction dredge mining regulations in 2012,  The department recognized that it did not have the authority to regulate impacts to public health, water quality, or cultural sites.
3503	Roth	Richard	106	4mB1nCFXohc	903	924	I apologize for since it's five to four but this is a little different then what I remember from the subcommittee hearing, and let me just sort of outline what I think I understood, and then you all can correct me if I'm wrong. And I'll try to put a question at the end so it's not a speech, but a question.
3504	Bonilla	Susan	3	HBOX_ihiZFg	443	452	And I do believe though, that certainly as we're sitting here, our hope is that we're gonna be able to communicate this to our colleagues. How very important it is.
3505	Nguyen	Janet	65	gDPCmEU7pmg	268	287	Okay. So, well because Redevelopment Agency was created for citywide and the agency itself was able to identify certain areas. You stated here though that two out of five members will be from the affected areas. So how is this gonna work?
3506	Gordon	Richard	117	d1S1T4q9GVM	1088	1106	Let me do close by commenting on the concerns raised by Ms. Grady. We've taken an amendment that we think partially addresses those concerns. We also believe that the federal Good Samaritan Food Donation Act also provides a level of protection.
3507	Moorlach	John	4657	qnIAoFuwUn0	1130	1158	 And then. You have a death financing for all of your programs that the general fund pays, the debt service. And I'm, I'm curious now with Prop 98 looking a little more robust why, why does the general fund continue to take on the debt payment for the community colleges? Why doesn't this budget now start to take on its own debt service.
3508	Dababneh	Matthew	50	1ULf869aoVg	1033	1048	Good-morning, Mr. Speaker and colleagues. AB147 is a straightforward bipartisan measure that is reasonable and humane to allow research animals to retire once they've been included in the process for tax funded payer research. By allowing them to be placed for adoption of the conclusion of this research.
3509	Pan	Richard	96	AtJ4r5Cv5ko	368	382	And may I respond, Mr. Chair. Yes, so there'll be a total of-- our success would be, we would have no one smoking, we would not raise a dime of revenue from this bill and taxpayers would not be paying the cost of tobacco related diseases.
3510	Hertzberg	Robert	99	_rncMVWCV9g	426	438	What's the most cost efficient, least intrusive in other aspects of government. Most efficient, most quick thing to do it with the most intelligent greeting concepts? How do you do this in a period of, say, five years?
3511	Holden	Chris	78	5xjBSsaNwEY	961	979	However, this bill is not just about saving the state money, it's about changing lives. AB 1162 will ensure all patients have easy access to these life changing services. It's for these reasons that I ask for your aye vote.
3512	Atkins	Toni	110	WR_bP6j3vkM	1292	1312	I'm pleased to bring before you assembly bill 1288 which recognizes the importance of continuing California's greenhouse gas emission reduction efforts after 2020. Specifically, AB 1288 clarifies the ongoing role of market based mechanisms and helping to meet our green house gas reduction goals.
3513	McCarty	Kevin	22	eYTxGLtgMco	2146	2168	Sure, thanks Mr. Chair. I know we have a, a motion in a second, and I'll just be brief of the committed and uncommitted peace. But but I know this is not a, a black and white issue. There's a, there's a lot of, of grey in the middle, and you know, on its face, it seems that that a reserve such as we've heard from LAUSD not to pick on them, of 1%.
3514	Steinorth	Marc	35	2W00giXvusA	871	886	up to five years, for up to three years that you would have to then restart back to a full license. This body, I believe, is looking at possibly amending it to where you could go from the retired, to the retired active. Which I believe is something we'd be very open to discuss.
3515	Leno	Mark	60	l9ONzDCnLn4	56	73	Curious, how would we provide for the California Library Services Act, the Career Online High School Program, and the Broadband Equipment Grants with the assembly funding which is zero?
3516	Allen	Travis	43	DT3707YnrIQ	1023	1035	I'm here today to present AB 679, it's a very simple bill. It was brought to me by a constituent who highlighted the problem being encountered when trying to submit documents regarding a property that he was transferring and officially recording with the county.
3517	Leno	Mark	60	zr4fqdcgBEU	1200	1222	And let him know, one way or the other I can't tell you. I know where my vote is on an MCO tax. I'm not going to speak for anyone else. I can't know for certain where the final number will be. But one way or the other we have to take action. And we have to do more than has been pointed out, provide lip service to this community before this summer is out.
3518	Leno	Mark	60	R0xKhCYzBZA	1658	1689	It's not clear to me if the bill applies just to water wholesalers or just to retailers, and whether the intent of the bill only applies to the consolidation of two retail water systems or the forcing of water agencies to take a new wholesale customer. Can you respond to that, please?
3519	Hill	Jerry	66	LVzFkfmZq9U	228	248	SB 34 focuses on the use of license plate readers by entities that are not regulated by current law. The bill takes reasonable steps to make sure Californian's civil liberties and privacy are respected and protected, while still balancing law enforcement's ability to use license plate readers to catch criminals.
3520	Hall	Isadore	1	H5As3s88-Eg	1282	1306	If I'm wrong for introducing such legislation, then I'm wrong for assisting poor communities and disadvantaged communities for helping non-profits try to provide services to their community. And I will do this today, and I'll do it tomorrow, and I'll stand up for it again next month, if I have to, but as we spoke earlier, our communities are hurting, non-profits are struggling, trying to keep their doors open to find ends meet.
3521	Thurmond	Tony	4	cFLwRY925G8	350	363	Sadly, I'm gonna have to leave this meeting very soon because we're having a meeting today to talk about a hospital that mostly serves MediCal patients and, that is on the verge of closure within weeks, if not days.
3522	Gallagher	James	108	9Kkq97ccCr8	1280	1294	Well I appreciate that you're moving in this direction of trying to limit it, because I think when we started off it was 10% across the board, right? So when that started out we were talking about high wage earners too would get the same benefits.
3523	Mullin	Kevin	31	toyLEHK5bMU	2222	2240	Members, ask for your attention. I have some announcements to make regarding Committee meetings. The following committees will meets at the recess: the Budget Committee will meet in Rome 4202. Budget Committee in 4202. Governmental Organization will meet in room 437, that's GO in 437.
3524	Hancock	Loni	98	PR6Aqie0NK4	1292	1306	Because, you know, it would be really, really good if we could have a whole hearing, I think, on---. I don't even know how much money is spent in California elections anymore and what's happened since Citizens United, and really to get a---.
3525	Jones-Sawyer	Reginald	87	51wXJ30ZLf4	1485	1502	Until such a comprehensive state regulatory scheme is enacted, the medical cannabis industry will continue to be stuck in the middle between inconsistent oversight, or regulations at the local level, and constant federal action despite compliance with local rules.
3526	Weber	Shirley	44	Vh_5v2RZyR4	448	468	The understanding on our part was that we would not relinquish the funds without an exchange for their taking over the bridge and the maintenance of the bridge, that we would not just give them $15 million for the repair that they would need in order to do the rails and what have you.
3527	Bloom	Richard	2	C5FKcnZ9gio	51	66	Nationally, one out of every five deaths is attributable to smoking and in California, 40,000 people lose their lives to tobacco related illness each year, and tens of thousands of Californian's struggle every day because of tobacco related illness.
3528	Hill	Jerry	66	ChbIO5XT7O8	1115	1127	Thank you, Madame President and members. I introduced SB24 to regulate electronic cigarettes because a growing number of youths are using the devices, which deliver high addictive nicotine. Use of E cigarettes has more than doubled, rising from 3.1% in 2011 to 6.5% in 2012.
3529	Jones-Sawyer	Reginald	87	51wXJ30ZLf4	1470	1485	However, California has fallen behind the rest of the nation and failed to implement a comprehensive licensing. And regulatory structure to ensure patient access and protect our environment, public safety, and public health.
3530	Garcia	Eduardo	38	qrJj2d7lUww	2113	2133	Okay, thank you, we'll leave the call open for the other members. Item four is AB 19, 1393, California Pollution Control Finance Authority. The motion to second was the author will give her commitment to make the amendments, and Appropriations to have the amendments be prepared in the consultation with the committee staff. Roll call.
3531	Vidak	Andy	56	kjbtobUTSlE	348	363	Current estimates suggest there are 11 million undocumented immigrants living in the United States. A large number of these families have been living in California for years and called this state their home. This resolution is based upon a similar resolution that passed this house last year with unanimous support.
3532	Hancock	Loni	98	gGp8Cmz89Vo	1158	1192	people with physical disabilities, but is not as successful for people with developmental disabilities. We know that people with developmental disabilities can handle complex jobs. We have examples in many counties and institutions of how they do it. We know they deeply appreciate having the work and are excellent employees.
3533	Gatto	Mike	46	uuwAxYppIw8	1065	1081	Terrific. Thank you very much. I was just about to ask for your commitment. Thank you for offering it proactively. And I, the desk just called, we, my, my initial instinct was correct. We can make the amendments in this committee. We have till Tuesday. We're gonna take a deep breath.
3534	Atkins	Toni	110	sA6uJxeRGKk	580	595	California is the top market for ivory with illegal sales of ivory estimated to have doubled over the past eight years. On average, 96 elephants per day are killed for their their ivory translating into an average of over 335, 000 elephants per year.
3535	Hill	Jerry	66	xDQm4xTXlMg	809	821	That remains solid, if that's something that we want to eliminate, then that would be appropriate to me in a natural environment. I guess that's, I don't think we should look for the future in a pathway.
3536	Gaines	Ted	24	9UYl1IR1e0U	1097	1108	There we go. Good afternoon Chair and members. I would like to begin by accepting the committee amendments as author amendments. I bring to you today senate bill 271.
3537	Mitchell	Holly	64	UWn2GFolZOI	628	642	Those who are lined up, we're going to move to public comment. Is it the entire perimeter of the room, or? Show of hands who's going to cue up for this testimony? Excellent. I see Mr. London is at the end of the line. I see you.
3538	Lara	Ricardo	107	mork537FlJg	3	35	Committee Room so we can establish a quorum. I'd like to bring the meeting of the Appropriations Committee, to order. Today will be our longest hearing of the year, so fasten your seat belts it's gonna be a mostly smooth flight. We have a large agenda with a total of 202 bills on file, but only have 18 of them are eligible for a do pass motion. The remaining bills are suspense items.
3539	Nielsen	Jim	68	doJlNdYlHmM	273	292	goals and interrelationships of the three levels of higher education in the 1980s. Assemblyman Vasconcellos and I reviewed it and it was updated. And I would only note that this is very consistent with that master plan. And it helped us keep the master plan intact and not get drifting off.
3540	Roth	Richard	106	LZmU6GkVIb4	1288	1310	Funnel probably is a bad word in state government, but move money from the practice groups to the medical school, which is used in part to fund medical school operations. The same may be true, I do not know about the University Hospital system.
3541	Hernandez	Ed	103	sTyVCkfbZk8	676	689	What I'd like to do is I'd like to see if there's any would like to come up and voice any support. Please state your name and position. Support only at this time.
3542	Holden	Chris	78	mNyHP9HDpqk	2178	2198	We're trying to, to make a difference here, and I appreciate the committees recognizing that as well. As I said before, we continue to make ourselves available, to continue to take input, from those who have other positions on this. To be able to strengthen us if we can, moving forward. I respectfully ask for your aye vote.
3543	Wieckowski	Bob	55	scqfU4UsUAo	1816	1836	Oh no it's good, 308 will allow debtors to have a much better shot at becoming self-sufficient, avoiding consuming more bad debt and being forced onto public assistance. I have with me from the National Association of Consumer Bankruptcy Attorneys Mr. Ike Shulman and Norma Hammes and I urge an aye vote.
3544	Hernandez	Ed	103	2vPXZZpEjE4	963	990	Thank you. Senator, I'd like to make a little few comments before we ask and open up for questions. You know, I came and listened to the proposal. I'm very, very sympathetic about the geographics of where the area is with regard to Camp Pendleton, I believe, to the South and how difficult it is to get care there. And then to go down to, on the Highway 5, which we all know traffic's getting worse.
3545	Block	Marty	59	Ig90uId0Xro	345	358	But in addition to your oral statement which can introduce your position on the issue, feel free to give us additional written information either today or tomorrow. If the 90 seconds isn't enough to say everything you need to say. Okay.
3546	Holden	Chris	78	keBQI17Ppm8	1431	1460	where foster youth are certainly impacted but it's a resource question I guess really is the bottom line and there are limited resources to address all of the needs and this is an area where certainly the local controlled funding plan could include funding for AP STEM but it hasn't because there are so many basic fundamental needs of just providing the basic fundamental services.
3547	Thurmond	Tony	4	gW4lj5dmrVY	712	728	We're going to move in to our next discussion. Our panel on our state developmental centers, we have a number of panelists. And after our panelists have presented, it's an honor that my colleague Assemblymember Dodd is here and he's gonna give us a few brief remarks.
3548	Rodriguez	Freddie	69	FGjC95aJgzI	345	363	Good afternoon, Madam Chair and Members. AB 503 would permit hospitals to release patient identifiable medical information to emergency medical service providers such as ambulance companies and the local emergency medical service agency for quality assessment and patient care improvement purposes.
3549	Beall	Jim	92	U-gbn_qz8sg	58	91	And then I notice that, you know, studying the transportation sector that gasoline taxes are being considered in legislatures throughout the country, I mean, including the Congress. How does that affect the supply or demand itself and by itself in terms of, you know, the supply and demand of gasoline?
3550	Leno	Mark	60	YLKuY8cYE0M	1975	1999	Thank you Senator Nielsen for you comments, and I think you and the Department of Finance have more in common in this Civil Service Reform than you have in difference. I think we're both in agreement and in appreciation of what the administration is attempting to do here, and I do make note and underscore Ms. Bosler's comment that this was in the May revision.
3551	Hertzberg	Robert	99	6z8E6Rb3Uio	523	534	Thank you. Any opposition? I appreciate it. Mr. [inaudible] what do you get going on. They set that youth commission together with this guy in the '70s. What-- And no opposition?
3552	Williams	Das	12	Om99VHbxcmc	561	581	I'm glad we've return to the good government questions because, frankly, I was prepared to ask you some important questions about the operation of the PUC. I didn't think we're going to have a half an hour debate on the RPS, but I will not let those go unanswered.
3553	Allen	Benjamin	70	q8mrHQwqZMs	99	116	You must have called each other in advance,  but I did want to just drill down deeper into this sense of have we gotten ... Is there a sense that we've gotten too big and then that detracts from our sense of participation?
3554	McGuire	Mike	93	iWvzcXZipI0	749	761	Thank you so much. I want to echo the thanks of what Senator Leno brought forward of our Chairwoman, in appreciate the continued focus and for you being a champion and, I thank you for bringing us together today.
3555	Lara	Ricardo	107	qrLFVDrXadw	432	450	Given the fact that some of our cities down the southern part of the river are not as sophisticated as the city of L.A., that will have a potential of utilizing this tool more efficiently to gain more money and to really getting to insuring that we look at the entire river.
3556	Stone	Jeff	26	cbnLA63gWNQ	129	151	Thank you again Madame Chair, I agree with Senator Allen's idea of speed undulations. We used them in the city of Temecula successfully. It's a more politically correct term. And they, by the way, they don't stretch all the way across the road. They're in segments. So if you have a stroller, you can maneuver yourself with those and
3557	McGuire	Mike	93	oIK91dkxix0	957	968	Part of the process is above and beyond the control of the state, of working with the local jurisdictions if new development is gonna need to be taken into account, one.
3558	Holden	Chris	78	-OpN4Uo7BxE	524	545	Clearly with 288 open positions and hundreds of thousands of hours in overtime, there was need for permanent civil service employees. AB 1293 prohibits state departments from creating a need for emergency staffing when sufficient work exists to maintain civil service employee positions. I respectfully ask for your aye vote.
3559	Beall	Jim	92	fMvnlUAhyII	826	852	The other one is, what percentage of the inmates have  medical assessments? You can't really divert people unless you know what's wrong with them. And if you don't have the mental health or other kinds of health care assessments, you won't be able to properly figure out what the best place for them is.
3560	Monning	Bill	25	XG9g8L3IwGU	1757	1775	The potential beneficial use of drones in mapping, survey operations, agriculture, where in the operation of the drone, you may have to go across private property but without the intention of doing surveillance.
3561	Jones-Sawyer	Reginald	87	1O51OMdLA-4	657	674	Thank you Mr. Speaker. AB 672 requires CDCR to provide transitional services to wrongly convicted individuals upon their release from prison. Over the last two decades the number of people exonerated in United States has nearly tripled every year. After
3562	Brough	William	111	_YQzP7dcJFI	1007	1020	Thank you, Mr. Speaker. Being raised by my grandmother, Margaret Eleanor Collins Brough whose grandparents immigrated from Ireland in the 1800s, it's a great honor for me to introduce our guest today. With us is Paschal Donohoe, the Irish government minister for Transport Tourism in sport and a member of the Irish Parliament from the district of Dublin, Central.
3563	Pan	Richard	96	wXHA3EWrHe8	460	479	to prevent them from preventable contagions. In addition, infectious outbreaks disrupts education and harms students and staff and school districts when schools have to be closed, students fall ill, or are quarantined at home for weeks to halt the spread of these diseases. Parents demand that their children are safe at school,
3564	Leno	Mark	60	6d5kBV-0MQs	1600	1630	Senator Nielsen, that is indeed a concern. Mr. Brown, so in 2013, after the CPUC did go out and create a number of nonprofits, and we subsequently learn that there was potential conflict of interest in the development of those nonprofits, that the legislature then restricted their ability to do that without legislative prior approval.
3565	Roth	Richard	106	JZLdEqkqLz4	1060	1083	and by written agreement where you have a loan of personnel and services and material quantifiable? That you then document and the redevelopment agency agrees to repay the city for that loan of people, money, and material from those that perhaps aren't documented quite as well, and how do you sort that out?
3566	Maienschein	Brian	84	-Nb5xJu_Rq4	1182	1203	evaluation services may make a recommendation for conservatorship. If an individual is not receiving such intensive treatment or evaluation services from the county. No such recommendation can be made and no LPS conservatorship may be contemplated. This bill would permit a court faced with relevant medical and other evidence to recommend evaluation of
3567	Ting	Philip	30	EtJ6XaeStes	6	24	So, AB 1397 is a companion measure. Really to provide more transparency to the, the commission. We have a commission currently that holds completely closed door meetings with extraordinarily limited public comment and absolutely does not allow any public attendance.
3568	Mitchell	Holly	64	ISFND_-5pCw	1227	1243	I appreciate your response, cause I think it goes back to the issue raised by the other organization. There are policy agreements. And there is expectations around leadership and how you got, and developed a process by which decisions can be made.
3569	Jackson	Hannah-Beth	100	_0FvACJKmKc	1397	1405	I failed to do it in our last official meeting. I know there will probably be more but I want to thank you personally for the great work you've done.
3570	Bloom	Richard	2	wr_Nl1-RdXY	359	380	I think our goals from those that I've heard from, and I've heard from quite a few people about this issue are the same, and that is fixing the well exemption issue to ensure the safety of our groundwater. With that are there any other comments? Mr. Williams? I'll second that. We'll continue with the discussion.
3571	Moorlach	John	4657	pmfMdqMvBTk	436	453	Thank you, Mr. Chair. That helps me a little bit. I had to learn the hard way that, that Humpty Dumpty was pushed, and so I'm a little concerned about allowing younger kids to start.
3572	Liu	Carol	63	qCvvxF6FLEU	1072	1095	This bill will help schools implement research based approaches to help break the school to prison pipeline and support the schools and staff ensuring positive con, conditions for learning. The practices funded by these grants can serve as models for effective implementation, improved data and demonstration sites that can spread these best practices across California. I have witnesses in support.
3573	Santiago	Miguel	17	UDPqIWouyOQ	2084	2097	But, I think what's missing is what's important in this bill. I think we should clearly take a look at this bill and understand that it's an important step in moving forward the evaluation system and updating current laws.
3574	Bloom	Richard	2	79bMZ-eNloc	538	560	Given that, and that these penalties could be, if they're inappropriately used, devastating to a small business or a resident in a local community, what protections are built into your proposal to prevent abuse by local governments, local agencies?
3575	Monning	Bill	25	MPEe2Ccro74	591	611	Thank you, Madame President. I want to start by thanking my colleaguem joint author the esteemed Senator from Davis, as well as our co-authorm the Assembly Member from Stockton and all of the co-authors and those who have worked with this along this path.
3576	Patterson	Jim	119	7XQvOXYnjlQ	883	908	That's why I asked the question earlier about - that's why I think the off ramps are important because the question has to be what do we do then if we have impediments to utilizing the overproduction because I think those create some uncertainties that I don't think we'd like to see grow.
3577	Monning	Bill	25	I17DTXkdVm0	1987	2010	The grants are expected to increase health access and improve clinical outcomes for vulnerable populations, and as a result, achieve cost savings in our healthcare system. Sponsoring this bill is State Treasurer John Chung and here to answer any questions, we have a representative from the treasurers office. Respectfully ask for your aye vote at the appropriate time. Thanks.
3578	Alejo	Luis	9	gnd2v7Ro_Uo	754	767	That's why there is an openness to this concept from the Governor's office. Because we included multiple measures, multiple hearings, and to create a plan just to create this entity called ACREA, annual reports to the community of how they're meeting the community goals.
3579	Wood	Jim	72	iF8zLPAheNg	1431	1448	have got us all together to a point where we should have been 15 plus years ago. So I urge you to move this forward. This is the third leg of this dual. We need this leg it's really critical for us to have a reasonable structure around medical marijuana here going forward. So
3580	Pavley	Fran	104	_QWOBYYvqfo	1387	1399	So, this is now a national policy that has the attention of the whole automobile sector. So let's champion that investment, because what do you do, not only clean up the air.
3581	Gordon	Richard	117	0hkCdiDRiI0	2019	2031	AB 339 builds on existing California law and federal guidance, to provide basic consumer protections that take the patient out of the middle of the negotiations between health plans and pharmaceutical manufacturers.
3582	Perea	Henry	33	RfCRfIjvcog	905	920	So we believe that there will be a huge secondary market for places like Fresno, the Central Valley, the Riverside, and other places where many of these vehicles will be very soon in reach for these individuals.
3583	Hertzberg	Robert	99	WnmFSvHbO0k	865	878	Well we will, at time, it says, there's a provision in the bill which says that it's a reimbursible mandate in terms of the cost. Certainly this is not something in terms of this ballot, but as the costs incur, of course that's a requirement under the law.
3584	Hancock	Loni	98	KWZIJnQ_cGk	7	44	I'm really very excited about our hearing today because I think we are about setting California on a new course. Recognizing that 96% of the people in our state prisons will be coming back to our communities and that recidivism can be reduced by 47% if their is education for specific inmates because they do better when they get out and if they have some higher education recidivism is actually reduced by about 51%.
3585	Hernandez	Ed	103	Q0YUSKbr_v0	353	364	As Senator Wolk said, it's a passion of his and I commend him and I think he's done an incredible job not only in this issue but as a leader in issues relating to immigrants as a whole.
3586	Mitchell	Holly	64	7zm3gwdT-l0	821	841	I asked him if he thought in 2015, a student fitting his exact profile could or would be admitted to a UC campus today. When I consider the following, I said on the floor the other day that I thought I was born too late. In this instance, I sure am glad I'm not trying to get into UC today.
3587	McCarty	Kevin	22	9NVb2cnRnt4	397	410	So regardless of how this procedure is going with this ACR 45 and to suspense that this issue that you bring up is I think one that we ought all to fully embrace and make it happen. So thank you.
3588	Perea	Henry	33	x_nA6Vz0FIc	1075	1090	So I just worry that if we do the definition now, that we have a whole group of individuals who'll get caught up in this sort of political, bureaucratic thing when they don't have to be. So that's why I think that again, it would be a mistake not to do something on this measure.
3589	Baker	Catharine	74	h-QyikgWJeU	550	562	In short, he was part of making our world safer. He joined the lab in 1980 and held a number of leadership positions there, and he also worked at the Los Alamos national facility as well.
3590	Beall	Jim	92	Q9Mn4k8Lves	1622	1641	I'm very aware of the process for dealing with special ed. It will save money. It will reduce the life long learning cost of people that have dyslexia. A lot of dyslexia as we heard has been diagnosed or found out later.
3591	Baker	Catharine	74	h-QyikgWJeU	529	550	Bret was acting Director of the Lawrence Livermore national laboratory, a facility critical to the national security protection of our country. He had a depth of knowledge about the US nuclear deterrent and weapons systems, and much of his career was dedicated to assessing, and certified, refurbishing and dismantling weapons systems.
3592	Beall	Jim	92	Q9Mn4k8Lves	1604	1622	The other thing I'd like to point out is that early prevention does moderate dyslexia and it saves the taxpayer money by reducing the costs of the special education. I think that's the intent of the bill and so I'd like to stand in favor of the bill.
3593	Chau	Ed	116	ukB39_tnTUw	115	134	formally with experts in a field of elections and also language accessibility and consider their proposals for enhancing language related voter systems and outreach. I have here today joining me Mr. James Schwab who is the Legislative Director for the California Secretary of State.
3594	Hertzberg	Robert	99	UpjsW9YiW28	207	224	doing everything they possibly can in their power to market to that cause or to market to that community, and that's as far as they can go. That, to me, is the probative question, when you're trying to get to the brand. And we're sitting there and we're competing with these other guys. I don't think that we should go to the lowest bar.
3595	Perea	Henry	33	kQ8roglP29M	1025	1042	Rural communities have been asked to comply with many other regulations that have been promulgated throughout, you know, this entire debate on reducing Greenhouse gases and improving air quality, but yet we've been given very few resources to do so.
3596	Perea	Henry	33	cZs_HLTVPT4	1371	1403	Every day we wait for that technology is another day that me, my daughter, my son, my neighbors, our constituents are breathing dirty air. And so, we see this vehicle AB 1176, as well as others as an opportunity to embrace technologies that are here today. That are affordable, that are available, and that will allow us to reduce the amount of GHGs, NOx and other harmful pollutants in the air today as opposed to 10 or 15 years from now or whatever that magic date is, and so with that I respectfully ask for your aye vote.
3597	Allen	Benjamin	70	_4l4q_6Hap0	1785	1796	So, that's one vote in support, one soft no. What I will now do, we'll hold the roll open for the other members to have a chance to vote.
3598	Hadley	David	40	Zu2V1blghnQ	413	436	This was a truly spontaneous event started by a neighbor of the Clinton's and spread via social media and local media. I had the opportunity to meet with Mr. Ron Clinton. His son is in high school band with my daughter, Ellen, and I expressed to him on behalf of the California State Assembly our support for him and his family.
3599	Holden	Chris	78	EQZBghQKoaM	958	988	Not only does this standard have significant acceptance in California contract law outside of franchise agreements, but it has successfully been used to govern franchise relationships in other States since the early 1970s. Equity Modernization. AB-525 also allows franchisees to recover the basic equity investment they have made in their business if the franchisor terminates the relationship with the franchisee.
3600	Roth	Richard	106	msMPqU5kPd8	213	236	And one thing I'm not certain. One issue I'm not certain about. I just wanna ask because I'm sure you all are, is does the Department of Public Health today not have the authority to step in in appropriate cases, if we have communities where the immunization rate is extraordinarily low, to step in and require vaccinations at public high school districts?
3601	Mendoza	Tony	52	aagt3kLsyTc	834	863	I think making these new adjustments to this bill will make it that much stronger, that much better for all workers, and I'm happy to support it, and I'm glad there's a motion on the measure. Go ahead Madam Secretary let's have a roll call. Motion is to measure be referred to Appropriations Committee.
3602	Jones-Sawyer	Reginald	87	rek1UfAle3c	1224	1242	Well, I'll take the, the, the first lead on this. I, I think all our monies are to go to all students, whether in public or private. What's unique about this effort is, you can see funds going directly into the classroom.
3603	Alejo	Luis	9	fNO-vhR1Uas	770	812	And my last comment, which is regarding, the issue that was raised by some of the previous groups that, you know, there's still seems to be a significant other residents are not utilizing the services that are available for drinking water. But also even some of the water that is made available, that it's  only appropriate for use for limited purposes, like flushing toilets another and other uses. But how can we, perhaps, better communicate that to  many residents that are spanish-speaking? How do we better communicate the appropriate uses for water and the water services that are available for them?
3604	Anderson	Joel	57	npLG8Ena6eQ	1848	1902	When I talked to them, they'd say absolutely they should control their own destiny. And I said well if you knew that a witness didn't have to be there, that the drug could be applied nefariously, would you still we supportive? They said absolutely not. When I said if you knew that those drugs were found unfit for prisoners on death row, would you be supportive? They said absolutely not.
3605	Ridley-Thomas	Sebastian	67	n81cNAsH1gw	795	810	I, I would hope that even if we cannot agree on the 72 hour hold then when the clock starts ticking, that there are other parts of this modernization proposal that they can embrace because it will ultimately improve the system the quality of care and that helps their bottom line as well.
3606	Garcia	Cristina	112	Hc7WoMlUJqU	852	869	And we try to leave it out there, without that happening and we're not moving forward. As far as the range of salaries, you know, these companies, they talked about themselves. They hire all these consultants to kinda figure out formulas and so forth and they make it so let's make sure that the business is getting the best deal here out of the, out of the employer.
3607	Nielsen	Jim	68	aXebDhCekK4	1271	1283	And then as to that dialogue and then once access is attained, you find something. Is the landowner granted the opportunity to provide remedy before they are fined or sanctioned?
3608	Anderson	Joel	57	npLG8Ena6eQ	1833	1848	You know, I've heard about the polling and I was concerned, you know, in my that district perhaps I was out of line with those folks that I spoke to and I went throughout my district when this was SB 128, and I collected signatures on where people stood on it.
3609	Leno	Mark	60	iVjsAvWHgB0	1639	1658	That there are service providers that are shutting down as we speak. And, that we can't allow ourselves to repeat mistakes of the past. Where we closed down a state system only to realize that we strangled, starved, our community system.
3610	Stone	Mark	20	qBs9W23Am_w	1898	1921	And so I think that, where there is special equipment, capital investment. Where there is a particular expertise at processing one thing or another, you have the ability for the court to say, this is the kind of work that we have been contracting out, we need to contract out, working within the framework of the bill. I think it gives quite a bit of flexibility.
3611	Wood	Jim	72	OACKM5KF8Sk	1052	1074	Please the Chair. Just a follow-up Mr. Achadjian, your comment about rural county, rural areas and dentists and dead so on. It's a very very expensive education and, one of the challenges with the low reimbursement rates is that a lot of population that we used to train our dental students, go through dental schools.
3612	Liu	Carol	63	qCvvxF6FLEU	128	141	This strategy has successfully transformed schools and communities in areas as diverse as Portland, Oregon and Tulsa, Oklahoma. The community school strategy is supported by both the National league of Cities and the National School Boards Association.
3613	Santiago	Miguel	17	IpuJ5glgG_U	1042	1054	This bill will ensure proper allocation of funds for services provided for some of our most vulnerable citizens. I have and will continue to work with state holders to address all their concerns and I respectfully ask for an aye vote.
